Year,UNIT_MEASURE,Admin_Area,Sex,Value
2022,NUMBER,west_herzegovina_canton,F,287
2016,NUMBER,sarajevo_canton,_T,4295
2016,NUMBER,sarajevo_canton,M,2160
2016,NUMBER,sarajevo_canton,F,2135
2017,NUMBER,sarajevo_canton,_T,2992
2017,NUMBER,sarajevo_canton,M,1562
2017,NUMBER,sarajevo_canton,F,1430
2018,NUMBER,sarajevo_canton,_T,4145
2018,NUMBER,sarajevo_canton,M,2097
2018,NUMBER,sarajevo_canton,F,2048
2019,NUMBER,sarajevo_canton,_T,4117
2019,NUMBER,sarajevo_canton,M,2025
2019,NUMBER,sarajevo_canton,F,2092
2020,NUMBER,sarajevo_canton,_T,3850
2020,NUMBER,sarajevo_canton,M,1968
2020,NUMBER,sarajevo_canton,F,1882
2021,NUMBER,sarajevo_canton,_T,3979
2021,NUMBER,sarajevo_canton,M,2013
2021,NUMBER,sarajevo_canton,F,1966
2022,NUMBER,sarajevo_canton,_T,3700
2022,NUMBER,sarajevo_canton,M,1839
2022,NUMBER,sarajevo_canton,F,1861
2016,NUMBER,canton_10,_T,740
2016,NUMBER,canton_10,M,348
2016,NUMBER,canton_10,F,392
2017,NUMBER,canton_10,_T,640
2017,NUMBER,canton_10,M,328
2017,NUMBER,canton_10,F,312
2018,NUMBER,canton_10,_T,559
2018,NUMBER,canton_10,M,260
2018,NUMBER,canton_10,F,299
2019,NUMBER,canton_10,_T,374
2019,NUMBER,canton_10,M,193
2019,NUMBER,canton_10,F,181
2020,NUMBER,canton_10,_T,509
2020,NUMBER,canton_10,M,251
2020,NUMBER,canton_10,F,258
2021,NUMBER,canton_10,_T,539
2021,NUMBER,canton_10,M,278
2021,NUMBER,canton_10,F,261
2022,NUMBER,canton_10,_T,518
2022,NUMBER,canton_10,M,260
2022,NUMBER,canton_10,F,258
