Year,Value,UNIT_MEASURE
2003,0.3,Број
2004,0.3,Број
2005,0.3,Број
2006,0.5,Број
2007,0.1,Број
2008,0.3,Број
2009,0.2,Број
2010,0.1,Број
2011,0.9,Број
2012,0.7,Број
2013,0.7,Број
2014,0.7,Број
2015,0.7,Број
2016,0.7,Број
2017,0.3,Број
2018,0.9,Број
2019,0.9,Број
2020,0.5,Број
2021,1.1,Број
2022,1.4,Број
