Year,UNIT_MEASURE,Administrativna oblast,Spol,Value
2014,Broj,bosnian-podrinje_canton,Ž,7150.0
2014,Broj,central_bosnia_canton,Ž,10168.0
2014,Broj,herzegovina-neretva_canton,Ž,10315.0
2014,Broj,west_herzegovina_canton,Ž,1966.0
2014,Broj,sarajevo_canton,Ž,45107.0
2014,Broj,canton_10,Ž,3101.0
2015,Broj,federation_of_bih,Oba spola,283575.0
2015,Broj,una-sana_canton,Oba spola,21810.0
2015,Broj,posavina_canton,Oba spola,1041.0
2015,Broj,tuzla_canton,Oba spola,63009.0
2015,Broj,zenica-doboj_canton,Oba spola,55022.0
2015,Broj,bosnian-podrinje_canton,Oba spola,11535.0
2015,Broj,central_bosnia_canton,Oba spola,17407.0
2015,Broj,herzegovina-neretva_canton,Oba spola,17673.0
2015,Broj,west_herzegovina_canton,Oba spola,3614.0
2015,Broj,sarajevo_canton,Oba spola,86478.0
2015,Broj,canton_10,Oba spola,5986.0
2015,Broj,federation_of_bih,M,139273.0
2015,Broj,una-sana_canton,M,10336.0
2015,Broj,posavina_canton,M,425.0
2015,Broj,tuzla_canton,M,27833.0
2015,Broj,zenica-doboj_canton,M,25681.0
2015,Broj,bosnian-podrinje_canton,M,4981.0
2015,Broj,central_bosnia_canton,M,8230.0
2015,Broj,herzegovina-neretva_canton,M,7348.0
2015,Broj,west_herzegovina_canton,M,1671.0
2015,Broj,sarajevo_canton,M,50212.0
2015,Broj,canton_10,M,2556.0
2015,Broj,federation_of_bih,Ž,144302.0
2015,Broj,una-sana_canton,Ž,11474.0
2015,Broj,posavina_canton,Ž,616.0
2015,Broj,tuzla_canton,Ž,35176.0
2015,Broj,zenica-doboj_canton,Ž,29341.0
2015,Broj,bosnian-podrinje_canton,Ž,6554.0
2015,Broj,central_bosnia_canton,Ž,9177.0
2015,Broj,herzegovina-neretva_canton,Ž,10325.0
2015,Broj,west_herzegovina_canton,Ž,1943.0
2015,Broj,sarajevo_canton,Ž,36266.0
2015,Broj,canton_10,Ž,3430.0
2016,Broj,federation_of_bih,Oba spola,295304.0
2016,Broj,una-sana_canton,Oba spola,21855.0
2016,Broj,posavina_canton,Oba spola,1060.0
2016,Broj,tuzla_canton,Oba spola,68369.0
2016,Broj,zenica-doboj_canton,Oba spola,48270.0
2016,Broj,bosnian-podrinje_canton,Oba spola,11194.0
2016,Broj,central_bosnia_canton,Oba spola,18371.0
2016,Broj,herzegovina-neretva_canton,Oba spola,17707.0
2016,Broj,west_herzegovina_canton,Oba spola,2187.0
2016,Broj,sarajevo_canton,Oba spola,101740.0
2016,Broj,canton_10,Oba spola,4551.0
2016,Broj,federation_of_bih,M,135801.0
2016,Broj,una-sana_canton,M,10051.0
2016,Broj,posavina_canton,M,499.0
2016,Broj,tuzla_canton,M,29440.0
2016,Broj,zenica-doboj_canton,M,23551.0
2016,Broj,bosnian-podrinje_canton,M,5162.0
2016,Broj,central_bosnia_canton,M,8627.0
2016,Broj,herzegovina-neretva_canton,M,7663.0
2016,Broj,west_herzegovina_canton,M,979.0
2016,Broj,sarajevo_canton,M,47713.0
2016,Broj,canton_10,M,2116.0
2016,Broj,federation_of_bih,Ž,159503.0
2016,Broj,una-sana_canton,Ž,11804.0
2016,Broj,posavina_canton,Ž,561.0
2016,Broj,tuzla_canton,Ž,38929.0
2016,Broj,zenica-doboj_canton,Ž,24719.0
2016,Broj,bosnian-podrinje_canton,Ž,6032.0
2016,Broj,central_bosnia_canton,Ž,9744.0
2016,Broj,herzegovina-neretva_canton,Ž,10044.0
2016,Broj,west_herzegovina_canton,Ž,1208.0
2016,Broj,sarajevo_canton,Ž,54027.0
2016,Broj,canton_10,Ž,2435.0
2017,Broj,federation_of_bih,Oba spola,272769.0
2017,Broj,una-sana_canton,Oba spola,21163.0
2017,Broj,posavina_canton,Oba spola,1309.0
2017,Broj,tuzla_canton,Oba spola,56420.0
2017,Broj,zenica-doboj_canton,Oba spola,48168.0
2017,Broj,bosnian-podrinje_canton,Oba spola,10088.0
2017,Broj,central_bosnia_canton,Oba spola,18006.0
2017,Broj,herzegovina-neretva_canton,Oba spola,15978.0
2017,Broj,west_herzegovina_canton,Oba spola,2445.0
2017,Broj,sarajevo_canton,Oba spola,95028.0
2017,Broj,canton_10,Oba spola,4164.0
2017,Broj,federation_of_bih,M,124731.0
2017,Broj,una-sana_canton,M,10694.0
2017,Broj,posavina_canton,M,615.0
2017,Broj,tuzla_canton,M,24534.0
2017,Broj,zenica-doboj_canton,M,22598.0
2017,Broj,bosnian-podrinje_canton,M,4588.0
2017,Broj,central_bosnia_canton,M,8052.0
2017,Broj,herzegovina-neretva_canton,M,5238.0
2017,Broj,west_herzegovina_canton,M,1062.0
2017,Broj,sarajevo_canton,M,45327.0
2017,Broj,canton_10,M,2023.0
2017,Broj,federation_of_bih,Ž,148038.0
2017,Broj,una-sana_canton,Ž,10469.0
2017,Broj,posavina_canton,Ž,694.0
2017,Broj,tuzla_canton,Ž,31886.0
2017,Broj,zenica-doboj_canton,Ž,25570.0
2017,Broj,bosnian-podrinje_canton,Ž,5500.0
2017,Broj,central_bosnia_canton,Ž,9954.0
2017,Broj,herzegovina-neretva_canton,Ž,10740.0
2017,Broj,west_herzegovina_canton,Ž,1383.0
2017,Broj,sarajevo_canton,Ž,49701.0
2017,Broj,canton_10,Ž,2141.0
2018,Broj,federation_of_bih,Oba spola,495614.0
2018,Broj,una-sana_canton,Oba spola,26314.0
2018,Broj,posavina_canton,Oba spola,2532.0
2018,Broj,tuzla_canton,Oba spola,92459.0
2018,Broj,zenica-doboj_canton,Oba spola,81918.0
2018,Broj,bosnian-podrinje_canton,Oba spola,14195.0
2018,Broj,central_bosnia_canton,Oba spola,27811.0
2018,Broj,herzegovina-neretva_canton,Oba spola,29813.0
2018,Broj,west_herzegovina_canton,Oba spola,4328.0
2018,Broj,sarajevo_canton,Oba spola,208374.0
2018,Broj,canton_10,Oba spola,7870.0
2018,Broj,federation_of_bih,M,324387.0
2018,Broj,una-sana_canton,M,17081.0
2018,Broj,posavina_canton,M,1648.0
2018,Broj,tuzla_canton,M,61012.0
2018,Broj,zenica-doboj_canton,M,53492.0
2018,Broj,bosnian-podrinje_canton,M,9490.0
2018,Broj,central_bosnia_canton,M,17738.0
2018,Broj,herzegovina-neretva_canton,M,20533.0
2018,Broj,west_herzegovina_canton,M,2962.0
2018,Broj,sarajevo_canton,M,134532.0
2018,Broj,canton_10,M,5599.0
2018,Broj,federation_of_bih,Ž,171227.0
2018,Broj,una-sana_canton,Ž,9233.0
2018,Broj,posavina_canton,Ž,884.0
2018,Broj,tuzla_canton,Ž,31447.0
2018,Broj,zenica-doboj_canton,Ž,28426.0
2018,Broj,bosnian-podrinje_canton,Ž,4705.0
2018,Broj,central_bosnia_canton,Ž,10073.0
2018,Broj,herzegovina-neretva_canton,Ž,9280.0
2018,Broj,west_herzegovina_canton,Ž,1366.0
2018,Broj,sarajevo_canton,Ž,73842.0
2018,Broj,canton_10,Ž,1971.0
