Year,UNIT_MEASURE,Admin_Area,SEX,Value
2014,NUMBER,herzegovina-neretva_canton,_T,17882.0
2014,NUMBER,west_herzegovina_canton,_T,3530.0
2014,NUMBER,sarajevo_canton,_T,97948.0
2014,NUMBER,canton_10,_T,5463.0
2014,NUMBER,federation_of_bih,M,143250.0
2014,NUMBER,una-sana_canton,M,9405.0
2014,NUMBER,posavina_canton,M,445.0
2014,NUMBER,tuzla_canton,M,29484.0
2014,NUMBER,zenica-doboj_canton,M,26577.0
2014,NUMBER,bosnian-podrinje_canton,M,3283.0
2014,NUMBER,central_bosnia_canton,M,9722.0
2014,NUMBER,herzegovina-neretva_canton,M,7567.0
2014,NUMBER,west_herzegovina_canton,M,1564.0
2014,NUMBER,sarajevo_canton,M,52841.0
